run,noise,success_rate,successes,failures,attempted,duration
coffee_D1_noisy_0,0.4,0.0,0,100,100,1044.0
coffee_D1_noisy_1,0.425,0.0,0,100,100,972.0000000000002
coffee_D1_noisy_2,0.45,0.0,0,100,100,1080.0
coffee_D1_noisy_3,0.475,0.0,0,100,100,900.0
